x;y;z
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00474439969233242
oxford_population_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.00474082322093661
oxford_population_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00473189749686398
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_Apple_DrivingMobility_index;0.0047315899011906
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_Apple_DrivingMobility_index;0.0047315899011906
oxford_human_development_index_tbd__cep_repronum_numeric;c3_Google_ResidentialMobility_index;0.00472446380106095
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_TransitStationsMobility_index;0.00471534929394024
oxford_population_density_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00471480060632146
oxford_population_tbd__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00471235438085194
oxford_population_tbd__oxford_new_cases_tbd;c3_Google_ParksMobility_index;0.00470646348486248
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_tbd;c3_Google_ParksMobility_index;0.00470606314150701
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.00470405256620055
oxford_population_tbd__oxford_new_deaths_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00468526662656332
oxford_population_density_tbd__cep_repronum_se_numeric;c3_Google_WorkplacesMobility_index;0.00467474352524222
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00466655426941043
c3_MaleFemaletotal_InternationalCensus_integer__cep_repronum_numeric;c3_Google_RetailMobility_index;0.00466636631117756
oxford_population_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00465708882485683
oxford_population_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_TransitStationsMobility_index;0.00460901259436031
oxford_hospital_beds_per_thousand_tbd__oxford_icu_patients_tbd;c3_Google_GroceryMobility_index;0.00460848828286742
oxford_gdp_per_capita_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00459210611654493
oxford_male_smokers_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_WorkplacesMobility_index;0.00457974132519479
oxford_median_age_tbd__oxford_total_cases_tbd;c3_Google_TransitStationsMobility_index;0.00456384662764231
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00456277133328609
oxford_male_smokers_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00454940475658161
c3_LifeExpectancyInternational_numeric__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ResidentialMobility_index;0.00454918349174271
oxford_life_expectancy_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00454483821832752
oxford_human_development_index_tbd__oxford_icu_patients_tbd;c3_Google_GroceryMobility_index;0.00453264480175208
oxford_population_density_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00453014015583442
oxford_population_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00452476876281205
oxford_cardiovasc_death_rate_tbd__oxford_new_deaths_tbd;c3_Apple_WalkingMobility_index;0.0045244060951386
oxford_male_smokers_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_WorkplacesMobility_index;0.00452387903025331
oxford_diabetes_prevalence_tbd__oxford_icu_patients_tbd;c3_Google_GroceryMobility_index;0.00452368278483184
oxford_male_smokers_tbd__oxford_new_tests_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00450560454965532
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00450345337291014
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00450345337291014
oxford_male_smokers_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00449791238040298
oxford_extreme_poverty_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ResidentialMobility_index;0.00448125860853021
oxford_female_smokers_tbd__cep_repronum_se_numeric;c3_Google_WorkplacesMobility_index;0.00447630876394045
oxford_population_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_ParksMobility_index;0.00447395907665804
oxford_population_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ParksMobility_index;0.00446287232944809
oxford_extreme_poverty_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00446232573208372
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedCases_change_integer;c3_Google_ParksMobility_index;0.00446173357695112
oxford_extreme_poverty_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_WorkplacesMobility_index;0.00444633879624268
oxford_male_smokers_tbd__oxford_new_tests_tbd;c3_Google_TransitStationsMobility_index;0.00443358347800071
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedDeaths_integer;c3_Google_GroceryMobility_index;0.00442626854066364
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_smoothed_tbd;c3_Google_ParksMobility_index;0.00442544561205815
oxford_gdp_per_capita_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00442059399131056
oxford_population_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_GroceryMobility_index;0.00441877995380169
oxford_cardiovasc_death_rate_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.00441309019232838
oxford_gdp_per_capita_tbd__oxford_new_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00439422102276954
oxford_population_tbd__oxford_new_deaths_tbd;c3_Google_ParksMobility_index;0.00439418237456768
oxford_aged_70_older_tbd__oxford_total_deaths_tbd;c3_Google_RetailMobility_index;0.00438276766048751
c3_LifeExpectancyInternational_numeric__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00437961630399497
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00436011533303415
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00436011533303415
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_tbd;c3_Google_ParksMobility_index;0.0043556340991513
c3_MortalityRateUnder5International_numeric__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ResidentialMobility_index;0.00435089618078044
oxford_female_smokers_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_WorkplacesMobility_index;0.00432406413971143
oxford_population_tbd__oxford_total_deaths_tbd;c3_Google_ResidentialMobility_index;0.00431440283185147
oxford_male_smokers_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_WalkingMobility_index;0.00430289967767161
oxford_aged_65_older_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00430174807730999
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_deaths_tbd;c3_Google_ResidentialMobility_index;0.00430089927766053
oxford_population_density_tbd__cep_repronum_numeric;c3_Google_ResidentialMobility_index;0.0042903414489982
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00428860696491717
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00428860696491717
oxford_diabetes_prevalence_tbd__oxford_reproduction_rate_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00427980340371126
oxford_population_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ParksMobility_index;0.0042677109217808
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00426743154119069
oxford_male_smokers_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_DrivingMobility_index;0.00425672258674126
oxford_aged_70_older_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_RetailMobility_index;0.00425387823214629
oxford_population_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_RetailMobility_index;0.0042378395898327
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedDeaths_integer;c3_Google_RetailMobility_index;0.00423306556727332
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ParksMobility_index;0.00423224200893313
oxford_aged_65_older_tbd__oxford_total_deaths_tbd;c3_Google_TransitStationsMobility_index;0.00423134597174657
oxford_gdp_per_capita_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_GroceryMobility_index;0.0042126610419988
oxford_diabetes_prevalence_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00420951906078915
oxford_median_age_tbd__oxford_total_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00420773648466066
oxford_gdp_per_capita_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00418248020020906
oxford_male_smokers_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00416826037000761
oxford_aged_70_older_tbd__oxford_new_cases_tbd;c3_Google_TransitStationsMobility_index;0.00416126594216482
oxford_extreme_poverty_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.00414651114334774
oxford_human_development_index_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00413697897441978
oxford_human_development_index_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00413697897441978
oxford_population_density_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00412345204357079
c3_LifeExpectancyInternational_numeric__oxford_total_deaths_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00410793242152507
oxford_population_density_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_WorkplacesMobility_index;0.00409180453191449
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.00408871606551298
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.00408871606551298
oxford_aged_65_older_tbd__oxford_new_deaths_tbd;c3_Google_TransitStationsMobility_index;0.00408582106493316
oxford_cardiovasc_death_rate_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_DrivingMobility_index;0.00408361807040558
oxford_cardiovasc_death_rate_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00408013156644638
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.00406355353420906
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.00406355353420906
oxford_gdp_per_capita_tbd__oxford_new_deaths_tbd;c3_Google_GroceryMobility_index;0.00406266579037351
oxford_cardiovasc_death_rate_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Apple_DrivingMobility_index;0.00405803946170791
oxford_human_development_index_tbd__oxford_new_cases_per_million_tbd;c3_Google_ResidentialMobility_index;0.00405770630551006
oxford_male_smokers_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Apple_DrivingMobility_index;0.00405201009537226
c3_MortalityRateUnder5International_numeric__oxford_weekly_hosp_admissions_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00403670537067868
oxford_cardiovasc_death_rate_tbd__oxford_total_deaths_tbd;c3_Apple_WalkingMobility_index;0.00402599597653641
oxford_gdp_per_capita_tbd__oxford_new_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00399496547922518
oxford_diabetes_prevalence_tbd__cep_repronum_numeric;c3_Apple_DrivingMobility_index;0.00398605663182894
oxford_diabetes_prevalence_tbd__cep_repronum_numeric;c3_Google_GroceryMobility_index;0.00395563851152925
oxford_aged_70_older_tbd__oxford_total_deaths_per_million_tbd;c3_Google_RetailMobility_index;0.00395017621987959
oxford_handwashing_facilities_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_ResidentialMobility_index;0.00394845189867854
oxford_life_expectancy_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ResidentialMobility_index;0.0039468767558366
oxford_aged_70_older_tbd__oxford_new_cases_tbd;c3_Google_RetailMobility_index;0.0039445890566685
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00392778919304626
c3_LifeExpectancyInternational_numeric__c3_JHU_ConfirmedCases_integer;c3_Apple_WalkingMobility_index;0.00392167380188269
oxford_aged_65_older_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_RetailMobility_index;0.00392114297653956
c3_LifeExpectancyInternational_numeric__oxford_new_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00391568021647049
oxford_human_development_index_tbd__oxford_new_cases_smoothed_tbd;c3_Google_GroceryMobility_index;0.00391433679207809
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_smoothed_tbd;c3_Google_GroceryMobility_index;0.00390585263564758
oxford_population_tbd__oxford_new_cases_smoothed_tbd;c3_Google_GroceryMobility_index;0.00389701833456069
oxford_female_smokers_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_TransitStationsMobility_index;0.00389533146723009
oxford_gdp_per_capita_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_GroceryMobility_index;0.00389292241628048
oxford_female_smokers_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_TransitStationsMobility_index;0.00388795713080048
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_tbd;c3_Google_RetailMobility_index;0.00388238753703918
oxford_cardiovasc_death_rate_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00386856271657787
c3_LifeExpectancyInternational_numeric__oxford_new_cases_smoothed_per_million_tbd;c3_Google_GroceryMobility_index;0.00386585967098851
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_WorkplacesMobility_index;0.00386227862399113
oxford_male_smokers_tbd__cep_repronum_numeric;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00385085544533703
oxford_population_density_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_TransitStationsMobility_index;0.00384659812349752
oxford_population_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_RetailMobility_index;0.00384607740550624
oxford_extreme_poverty_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Apple_WalkingMobility_index;0.00384260140813586
oxford_population_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_WorkplacesMobility_index;0.00383416134745873
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00383394081257638
oxford_diabetes_prevalence_tbd__cep_repronum_se_numeric;c3_Google_GroceryMobility_index;0.0038273651004006
c3_LifeExpectancyInternational_numeric__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0038161137535232
c3_LifeExpectancyInternational_numeric__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0038161137535232
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedCases_change_integer;c3_Google_RetailMobility_index;0.00381067705316873
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_tbd;c3_Google_TransitStationsMobility_index;0.00378796047398777
oxford_gdp_per_capita_tbd__oxford_new_deaths_tbd;c3_Google_ResidentialMobility_index;0.00378750702794728
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_per_million_tbd;c3_Apple_DrivingMobility_index;0.00377449894651127
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_per_million_tbd;c3_Apple_DrivingMobility_index;0.00377449894651127
oxford_diabetes_prevalence_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_ResidentialMobility_index;0.00376751181685331
oxford_population_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ResidentialMobility_index;0.00376613880801924
oxford_population_tbd__oxford_new_cases_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00376033361941297
oxford_male_smokers_tbd__oxford_new_deaths_tbd;c3_Apple_WalkingMobility_index;0.00375521068885465
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_ResidentialMobility_index;0.00374569158392124
oxford_life_expectancy_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.00373069461690989
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00372785271684795
c3_MortalityRateUnder5International_numeric__cep_repronum_numeric;c3_Google_GroceryMobility_index;0.00371622718498221
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_tbd;c3_Apple_WalkingMobility_index;0.00370779185774195
oxford_population_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00370441378637076
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_tbd;c3_Google_GroceryMobility_index;0.00369959795600383
oxford_human_development_index_tbd__oxford_new_cases_tbd;c3_Google_GroceryMobility_index;0.00369422400645247
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00369397221102985
oxford_population_tbd__oxford_new_cases_tbd;c3_Google_GroceryMobility_index;0.00368707976720606
oxford_life_expectancy_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00368151038133524
c3_MaleFemaletotal_InternationalCensus_integer__cep_repronum_numeric;c3_Google_TransitStationsMobility_index;0.0036684114889789
oxford_male_smokers_tbd__oxford_new_deaths_tbd;c3_Apple_DrivingMobility_index;0.00365918473015592
oxford_population_tbd__oxford_total_deaths_per_million_tbd;c3_Google_ResidentialMobility_index;0.00365533667323692
